"Fecha","Último","Apertura","Máximo","Mínimo","Vol.","% var."
"05.10.2017","98,65","98,65","98,65","98,65","0,06K","-0,35%"
"04.10.2017","99,00","97,00","98,40","97,00","0,11K","2,06%"
"03.10.2017","97,00","97,00","97,00","97,00","0,03K","1,15%"
"02.10.2017","95,90","95,90","95,90","95,90","0,01K","-1,39%"
"29.09.2017","97,25","97,25","97,25","97,25","0,06K","0,15%"
"28.09.2017","97,10","97,10","97,10","97,10","0,03K","-0,15%"
"27.09.2017","97,25","97,25","97,25","97,25","0,04K","0,26%"
"26.09.2017","97,00","97,00","97,00","97,00","0,02K","0,05%"
"25.09.2017","96,95","96,95","96,95","96,95","0,02K","-0,26%"
"22.09.2017","97,20","97,20","97,20","97,20","0,03K","-0,10%"
"21.09.2017","97,30","97,30","97,30","97,30","0,06K","-0,66%"
"20.09.2017","97,95","97,95","97,95","97,95","0,04K","-0,25%"
"19.09.2017","98,20","98,20","98,20","98,20","0,01K","-0,05%"
"18.09.2017","98,25","98,25","98,25","98,25","0,03K","-0,96%"
"15.09.2017","99,20","99,20","99,20","99,20","0,03K","-0,80%"
"14.09.2017","100,00","100,00","100,00","100,00","0,09K","-0,30%"
"13.09.2017","100,30","101,00","101,00","101,00","0,01K","0,55%"
"12.09.2017","99,75","99,75","99,75","99,75","0,02K","0,20%"
"11.09.2017","99,55","99,55","99,55","99,55","0,03K","1,12%"
"08.09.2017","98,45","98,45","98,45","98,45","0,01K","0,82%"
"07.09.2017","97,65","98,00","98,00","98,00","0,03K","-0,26%"
"06.09.2017","97,90","97,90","97,90","97,90","0,02K","0,10%"
"05.09.2017","97,80","97,80","97,80","97,80","0,03K","0,93%"
"04.09.2017","96,90","96,50","97,00","96,50","0,02K","1,15%"
"01.09.2017","95,80","95,80","95,80","95,80","0,02K","0,52%"
"31.08.2017","95,30","95,30","95,30","95,30","0,07K","-2,16%"
"30.08.2017","97,40","97,40","97,40","97,40","0,02K","0,36%"
"29.08.2017","97,05","97,05","97,05","97,05","0,10K","-0,72%"
"28.08.2017","97,75","97,75","97,75","97,75","0,00K","-0,86%"
"25.08.2017","98,60","98,60","98,60","98,60","0,02K","0,20%"
"24.08.2017","98,40","98,40","98,40","98,40","0,00K","0,05%"
"23.08.2017","98,35","98,35","98,35","98,35","0,00K","-0,05%"
"22.08.2017","98,40","98,40","98,40","98,40","0,00K","0,05%"
"21.08.2017","98,35","98,35","98,35","98,35","0,01K","0,05%"
"18.08.2017","98,30","98,30","98,30","98,30","0,02K","0,25%"
"17.08.2017","98,05","98,05","98,05","98,05","0,03K","0,62%"
"16.08.2017","97,45","97,45","97,45","97,45","0,01K","2,63%"
"15.08.2017","94,95","94,95","94,95","94,95","0,01K","-0,52%"
"14.08.2017","95,45","95,45","95,45","95,45","0,02K","-0,37%"
"11.08.2017","95,80","95,80","95,80","95,80","0,03K","-0,05%"
"10.08.2017","95,85","95,85","95,85","95,85","0,03K","0,68%"
"09.08.2017","95,20","95,20","95,20","95,20","0,01K","1,22%"
"08.08.2017","94,05","94,05","94,05","94,05","0,03K","-1,00%"
"07.08.2017","95,00","95,00","95,00","95,00","0,01K","-0,37%"
"04.08.2017","95,35","95,35","95,35","95,35","0,02K","0,85%"
"03.08.2017","94,55","94,55","94,55","94,55","0,03K","-0,53%"
"02.08.2017","95,05","95,05","95,05","95,05","0,07K","0,37%"
"01.08.2017","94,70","94,70","94,70","94,70","0,02K","1,61%"
"31.07.2017","93,20","91,75","94,00","91,75","0,10K","6,88%"
"28.07.2017","87,20","87,20","87,20","87,20","0,03K","-0,11%"
"27.07.2017","87,30","87,30","87,30","87,30","0,02K","0,06%"
"26.07.2017","87,25","87,25","87,25","87,25","0,04K","0,52%"
"25.07.2017","86,80","86,80","86,80","86,80","0,01K","0,52%"
"24.07.2017","86,35","86,35","86,35","86,35","0,01K","-0,12%"
"21.07.2017","86,45","86,45","86,45","86,45","0,02K","-0,29%"
"20.07.2017","86,70","86,70","86,70","86,70","0,01K","0,99%"
"19.07.2017","85,85","85,85","85,85","85,85","0,13K","0,35%"
"18.07.2017","85,55","85,55","85,55","85,55","0,04K","1,48%"
"17.07.2017","84,30","84,30","84,30","84,30","0,02K","0,42%"
"14.07.2017","83,95","83,95","83,95","83,95","0,02K","0,18%"
"13.07.2017","83,80","83,80","83,80","83,80","0,22K","0,72%"
"12.07.2017","83,20","83,20","83,20","83,20","0,02K","-0,18%"
"11.07.2017","83,35","83,35","83,35","83,35","0,08K","1,21%"
"10.07.2017","82,35","82,35","82,35","82,35","0,02K","-0,24%"
"07.07.2017","82,55","82,55","82,55","82,55","0,01K","-0,78%"
"06.07.2017","83,20","83,20","83,20","83,20","0,04K","0,18%"
"05.07.2017","83,05","83,05","83,05","83,05","0,18K","2,34%"
"04.07.2017","81,15","81,15","81,15","81,15","0,14K","2,14%"
"03.07.2017","79,45","79,45","79,45","79,45","0,07K","-1,91%"
"30.06.2017","81,00","81,00","81,00","81,00","0,02K","0,06%"
"29.06.2017","80,95","80,95","80,95","80,95","0,04K","0,37%"
"28.06.2017","80,65","80,65","80,65","80,65","0,02K","0,06%"
"27.06.2017","80,60","80,60","80,60","80,60","0,01K","0,06%"
"26.06.2017","80,55","80,55","80,55","80,55","0,01K","-0,12%"
"23.06.2017","80,65","80,65","80,65","80,65","0,00K","0,06%"
"22.06.2017","80,60","80,60","80,60","80,60","0,03K","-0,12%"
"21.06.2017","80,70","80,70","80,70","80,70","0,01K","-0,06%"
"20.06.2017","80,75","80,75","80,75","80,75","0,05K","-0,55%"
"19.06.2017","81,20","81,20","81,20","81,20","0,01K","0,43%"
"16.06.2017","80,85","80,85","80,85","80,85","0,02K","0,06%"
"15.06.2017","80,80","80,80","80,80","80,80","0,02K","0,37%"
"14.06.2017","80,50","80,50","80,50","80,50","0,02K","-0,43%"
"13.06.2017","80,85","80,85","80,85","80,85","0,08K","1,76%"
"12.06.2017","79,45","79,45","79,45","79,45","0,01K","0,00%"
"09.06.2017","79,45","79,45","79,45","79,45","0,03K","0,19%"
"08.06.2017","79,30","79,30","79,30","79,30","0,04K","1,08%"
"07.06.2017","78,45","78,00","78,00","78,00","0,04K","1,95%"
"06.06.2017","76,95","76,95","76,95","76,95","0,10K","1,38%"
"05.06.2017","75,90","75,90","75,90","75,90","0,03K","-0,13%"
"02.06.2017","76,00","76,00","76,00","76,00","0,01K","2,01%"
"01.06.2017","74,50","74,00","74,00","74,00","0,00K","1,43%"
"31.05.2017","73,45","73,45","73,45","73,45","0,01K","-0,88%"
"30.05.2017","74,10","74,10","74,10","74,10","0,12K","0,34%"
"29.05.2017","73,85","73,85","73,85","73,85","-","-0,81%"
"26.05.2017","74,45","74,45","74,45","74,45","0,01K","0,00%"
"25.05.2017","74,45","74,45","74,45","74,45","0,03K","0,00%"
"24.05.2017","74,45","74,45","74,45","74,45","0,01K","0,13%"
"23.05.2017","74,35","74,35","74,35","74,35","0,01K","-0,60%"
"22.05.2017","74,80","74,65","74,65","74,65","0,03K","0,74%"
"19.05.2017","74,25","74,25","74,25","74,25","0,03K","0,27%"
"18.05.2017","74,05","74,05","74,05","74,05","0,10K","0,34%"
"17.05.2017","73,80","73,80","73,80","73,80","0,02K","0,75%"
"16.05.2017","73,25","73,25","73,25","73,25","0,06K","-0,07%"
"15.05.2017","73,30","73,30","73,30","73,30","0,03K","-0,41%"
"12.05.2017","73,60","73,60","73,60","73,60","0,05K","0,41%"
"11.05.2017","73,30","73,60","73,60","73,60","0,01K","-1,08%"
"10.05.2017","74,10","74,10","74,10","74,10","0,12K","0,34%"
"09.05.2017","73,85","73,85","73,85","73,85","0,01K","-0,47%"
"08.05.2017","74,20","74,20","74,20","74,20","0,04K","-4,87%"
"05.05.2017","78,00","78,00","78,00","78,00","0,17K","0,00%"
"04.05.2017","78,00","78,00","78,00","78,00","0,12K","0,00%"
"03.05.2017","78,00","78,00","78,00","78,00","0,07K","-1,27%"
"02.05.2017","79,00","79,00","79,00","79,00","0,02K","-0,50%"
"01.05.2017","79,40","79,40","79,40","79,40","-","-4,97%"
"28.04.2017","83,55","83,55","83,55","83,55","0,04K","-1,47%"
"27.04.2017","84,80","84,80","84,80","84,80","0,04K","1,19%"
"26.04.2017","83,80","83,80","83,80","83,80","0,02K","-0,06%"
"25.04.2017","83,85","83,85","83,85","83,85","0,05K","-0,06%"
"24.04.2017","83,90","83,90","83,90","83,90","0,01K","-0,36%"
"21.04.2017","84,20","84,20","84,20","84,20","0,02K","0,06%"
"20.04.2017","84,15","84,15","84,15","84,15","0,01K","0,06%"
"19.04.2017","84,10","84,10","84,10","84,10","0,03K","-0,30%"
"18.04.2017","84,35","84,35","84,35","84,35","0,01K","0,24%"
"17.04.2017","84,15","84,15","84,15","84,15","-","0,00%"
"13.04.2017","84,15","84,15","84,15","84,15","0,03K","-0,47%"
"12.04.2017","84,55","84,55","84,55","84,55","0,04K","-0,35%"
"11.04.2017","84,85","84,85","84,85","84,85","0,13K","-2,19%"
"10.04.2017","86,75","86,75","86,75","86,75","0,16K","-1,64%"
"07.04.2017","88,20","88,20","88,20","88,20","0,19K","-1,62%"
"06.04.2017","89,65","89,65","89,65","89,65","0,25K","0,22%"
"05.04.2017","89,45","89,45","89,45","89,45","0,18K","-0,33%"
"04.04.2017","89,75","90,40","90,40","90,40","0,24K","0,28%"
"03.04.2017","89,50","89,50","89,50","89,50","0,22K","10,84%"
"31.03.2017","80,75","80,75","80,75","80,75","0,03K","0,06%"
"30.03.2017","80,70","80,70","80,70","80,70","0,04K","-0,06%"
"29.03.2017","80,75","80,75","80,75","80,75","0,04K","0,00%"
"28.03.2017","80,75","80,75","80,75","80,75","0,03K","-0,25%"
"27.03.2017","80,95","80,95","80,95","80,95","0,03K","0,00%"
"24.03.2017","80,95","80,95","80,95","80,95","0,01K","0,00%"
"23.03.2017","80,95","80,95","80,95","80,95","0,02K","0,68%"
"22.03.2017","80,40","80,40","80,40","80,40","0,04K","-0,19%"
"21.03.2017","80,55","80,55","80,55","80,55","0,01K","-0,43%"
"20.03.2017","80,90","80,90","80,90","80,90","0,04K","-0,49%"
"17.03.2017","81,30","81,30","81,30","81,30","0,09K","0,25%"
"16.03.2017","81,10","81,35","81,35","81,25","0,02K","-0,67%"
"15.03.2017","81,65","81,75","81,75","81,70","0,03K","0,93%"
"14.03.2017","80,90","80,90","80,90","80,90","0,02K","-0,25%"
"13.03.2017","81,10","81,10","81,10","81,10","0,06K","2,98%"
"10.03.2017","78,75","78,75","78,75","78,75","0,11K","0,70%"
"09.03.2017","78,20","78,20","78,20","78,20","0,22K","-0,57%"
"08.03.2017","78,65","78,65","78,65","78,65","0,13K","-0,76%"
"07.03.2017","79,25","79,25","79,25","79,25","0,10K","-1,18%"
"06.03.2017","80,20","80,35","80,35","80,35","0,05K","-0,93%"
"03.03.2017","80,95","80,95","80,95","80,95","0,10K","-1,52%"
"02.03.2017","82,20","82,40","82,40","82,25","0,05K","-0,66%"
"01.03.2017","82,75","82,90","82,90","82,50","0,11K","-0,84%"
"28.02.2017","83,45","83,45","83,45","83,45","0,08K","-0,06%"
"27.02.2017","83,50","83,50","83,50","83,50","0,08K","4,38%"
"24.02.2017","80,00","80,00","80,00","80,00","0,01K","0,25%"
"23.02.2017","79,80","79,80","79,80","79,80","0,01K","0,06%"
"22.02.2017","79,75","79,75","79,75","79,75","0,01K","-0,50%"
"21.02.2017","80,15","80,15","80,15","80,15","0,02K","0,06%"
"20.02.2017","80,10","80,10","80,10","80,10","0,01K","0,25%"
"17.02.2017","79,90","79,90","79,90","79,90","-","-0,12%"
"16.02.2017","80,00","80,00","80,00","80,00","0,04K","0,00%"
"15.02.2017","80,00","80,00","80,00","80,00","0,01K","0,13%"
"14.02.2017","79,90","79,90","79,90","79,90","0,01K","0,00%"
"13.02.2017","79,90","79,90","79,90","79,90","0,01K","-0,19%"
"10.02.2017","80,05","80,05","80,05","80,05","0,04K","0,38%"
"09.02.2017","79,75","79,75","79,75","79,75","0,20K","0,44%"
"08.02.2017","79,40","79,40","79,40","79,40","0,02K","-1,24%"
"07.02.2017","80,40","80,40","80,40","80,40","0,04K","-1,11%"
"06.02.2017","81,30","81,30","81,30","81,30","0,01K","-2,05%"
"03.02.2017","83,00","83,00","83,00","83,00","0,05K","0,30%"
"02.02.2017","82,75","82,75","82,75","82,75","0,05K","0,06%"
"01.02.2017","82,70","82,70","82,70","82,70","0,04K","-0,36%"
"31.01.2017","83,00","83,00","83,00","83,00","0,05K","-0,66%"
"30.01.2017","83,55","83,55","83,55","83,55","0,02K","-0,24%"
"27.01.2017","83,75","83,75","83,75","83,75","-","0,18%"
"26.01.2017","83,60","83,60","83,60","83,60","0,01K","-0,12%"
"25.01.2017","83,70","83,70","83,70","83,70","0,01K","-0,06%"
"24.01.2017","83,75","83,75","83,75","83,75","0,02K","0,12%"
"23.01.2017","83,65","83,65","83,65","83,65","0,00K","-0,18%"
"20.01.2017","83,80","83,80","83,80","83,80","-","0,42%"
"19.01.2017","83,45","83,45","83,45","83,45","0,01K","-0,48%"
"18.01.2017","83,85","83,85","83,85","83,85","0,02K","-0,83%"
"17.01.2017","84,55","84,55","84,55","84,55","0,09K","1,99%"
"16.01.2017","82,90","82,90","82,90","82,90","0,07K","-0,72%"
"13.01.2017","83,50","83,50","83,50","83,50","0,02K","-0,65%"
"12.01.2017","84,05","84,05","84,05","84,05","0,06K","2,31%"
"11.01.2017","82,15","82,15","82,15","82,15","0,09K","0,80%"
"10.01.2017","81,50","81,50","81,50","81,50","0,23K","-0,67%"
"09.01.2017","82,05","82,05","82,05","82,05","0,03K","-1,74%"
"06.01.2017","83,50","83,50","83,50","83,50","0,01K","-2,57%"
"05.01.2017","85,70","85,70","85,70","85,70","0,09K","-3,27%"
"04.01.2017","88,60","88,60","88,60","88,60","0,05K","-2,10%"
"03.01.2017","90,50","90,50","90,50","90,50","0,02K","2,38%"
"30.12.2016","88,40","88,40","88,40","88,40","-","0,17%"
"29.12.2016","88,25","88,25","88,25","88,25","0,01K","0,68%"
"28.12.2016","87,65","87,65","87,65","87,65","0,01K","1,21%"
"27.12.2016","86,60","86,60","86,60","86,60","-","0,00%"
"23.12.2016","86,60","86,60","86,60","86,60","-","-0,17%"
"22.12.2016","86,75","86,75","86,75","86,75","0,06K","-0,17%"
"21.12.2016","86,90","86,90","86,90","86,90","0,01K","-0,11%"
"20.12.2016","87,00","87,00","87,00","87,00","0,03K","0,93%"
"19.12.2016","86,20","86,20","86,20","86,20","0,03K","-0,35%"
"16.12.2016","86,50","86,50","86,50","86,50","0,01K","-2,64%"
"15.12.2016","88,85","88,85","88,85","88,85","0,01K","1,48%"
"14.12.2016","87,55","87,55","87,55","87,55","0,03K","1,80%"
"13.12.2016","86,00","86,00","86,00","86,00","0,01K","0,35%"
"12.12.2016","85,70","85,70","85,70","85,70","0,10K","1,60%"
"09.12.2016","84,35","84,35","84,35","84,35","0,01K","0,42%"
"08.12.2016","84,00","84,00","84,00","84,00","0,02K","1,20%"
"07.12.2016","83,00","83,00","83,00","83,00","0,01K","-1,19%"
"06.12.2016","84,00","84,00","84,00","84,00","0,05K","-3,23%"
"05.12.2016","86,80","86,80","86,80","86,80","0,01K","-0,69%"
"02.12.2016","87,40","87,40","87,40","87,40","0,06K","-0,34%"
"01.12.2016","87,70","87,70","87,70","87,70","0,05K","0,29%"
"30.11.2016","87,45","87,45","87,45","87,45","0,08K","-1,19%"
"29.11.2016","88,50","88,50","88,50","88,50","0,14K","-4,07%"
"28.11.2016","92,25","92,25","92,25","92,25","0,18K","-11,08%"
"25.11.2016","103,75","103,75","103,75","103,75","0,01K","-2,08%"
"24.11.2016","105,95","105,95","105,95","105,95","0,04K","2,57%"
"23.11.2016","103,30","103,30","103,30","103,30","0,12K","-2,82%"
"22.11.2016","106,30","106,30","106,30","106,30","0,10K","1,14%"
"21.11.2016","105,10","105,10","105,10","105,10","0,02K","0,00%"
"18.11.2016","105,10","105,10","105,10","105,10","0,02K","-1,08%"
"17.11.2016","106,25","106,25","106,25","106,25","0,01K","1,29%"
"16.11.2016","104,90","104,90","104,90","104,90","0,01K","-1,46%"
"15.11.2016","106,45","106,45","106,45","106,45","0,26K","1,04%"
"14.11.2016","105,35","105,35","105,35","105,35","0,04K","-4,10%"
"11.11.2016","109,85","110,00","110,00","110,00","0,03K","-1,39%"
"10.11.2016","111,40","111,40","111,40","111,40","0,02K","0,00%"
"09.11.2016","111,40","111,40","111,40","111,40","0,07K","-0,62%"
"08.11.2016","112,10","112,10","112,10","112,10","0,02K","0,13%"
"07.11.2016","111,95","111,95","111,95","111,95","0,07K","3,04%"
"04.11.2016","108,65","108,65","108,65","108,65","0,05K","2,02%"
"03.11.2016","106,50","108,00","108,00","108,00","0,12K","-5,21%"
"02.11.2016","112,35","113,25","113,50","113,25","0,11K","-2,09%"
"01.11.2016","114,75","115,00","115,00","115,00","0,22K","5,66%"
"31.10.2016","108,60","108,60","108,60","108,60","0,23K","15,59%"
"28.10.2016","93,95","93,95","93,95","93,95","0,05K","-0,16%"
"27.10.2016","94,10","94,10","94,10","94,10","0,05K","0,59%"
"26.10.2016","93,55","93,55","93,55","93,55","0,09K","0,38%"
"25.10.2016","93,20","93,20","93,20","93,20","0,08K","0,43%"
"24.10.2016","92,80","92,80","92,80","92,80","0,04K","0,00%"
"21.10.2016","92,80","92,80","92,80","92,80","0,02K","1,64%"
"20.10.2016","91,30","91,30","91,30","91,30","0,01K","-0,11%"
"19.10.2016","91,40","91,40","91,40","91,40","0,01K","-1,40%"
"18.10.2016","92,70","92,70","92,70","92,70","0,03K","1,92%"
"17.10.2016","90,95","90,95","90,95","90,95","0,03K","1,68%"
"14.10.2016","89,45","89,45","89,45","89,45","0,07K","1,65%"
"13.10.2016","88,00","88,00","88,00","88,00","0,02K","2,33%"
"12.10.2016","86,00","86,00","86,00","86,00","0,02K","1,90%"
"11.10.2016","84,40","84,40","84,40","84,40","0,04K","0,42%"
"10.10.2016","84,05","84,05","84,05","84,05","0,01K","-0,47%"
"07.10.2016","84,45","84,45","84,45","84,45","0,02K","-0,41%"
"06.10.2016","84,80","84,80","84,80","84,80","0,05K","1,44%"
"05.10.2016","83,60","83,60","83,60","83,60","0,07K","0,54%"
"04.10.2016","83,15","83,15","83,15","83,15","0,03K","2,53%"
"03.10.2016","81,10","81,10","81,10","81,10","0,06K","12,33%"
"30.09.2016","72,20","72,20","72,20","72,20","0,12K","0,07%"
"29.09.2016","72,15","72,15","72,15","72,15","0,02K","-0,62%"
"28.09.2016","72,60","72,60","72,60","72,60","0,16K","0,97%"
"27.09.2016","71,90","71,90","71,90","71,90","0,11K","0,14%"
"26.09.2016","71,80","71,80","71,80","71,80","0,03K","-0,21%"
"23.09.2016","71,95","71,95","71,95","71,95","0,07K","0,63%"
"22.09.2016","71,50","71,50","71,50","71,50","0,05K","-1,58%"
"21.09.2016","72,65","72,65","72,65","72,65","0,02K","1,40%"
"20.09.2016","71,65","71,65","71,65","71,65","0,03K","0,56%"
"19.09.2016","71,25","71,25","71,25","71,25","0,01K","0,14%"
"16.09.2016","71,15","71,15","71,15","71,15","0,01K","0,28%"
"15.09.2016","70,95","70,95","70,95","70,95","0,10K","1,14%"
"14.09.2016","70,15","70,15","70,15","70,15","0,01K","0,00%"
"13.09.2016","70,15","70,15","70,15","70,15","0,07K","0,21%"
"12.09.2016","70,00","70,00","70,00","70,00","0,05K","0,43%"
"09.09.2016","69,70","69,70","69,70","69,70","0,01K","0,14%"
"08.09.2016","69,60","69,60","69,60","69,60","0,04K","-0,29%"
"07.09.2016","69,80","69,80","69,80","69,80","0,07K","-1,34%"
"06.09.2016","70,75","70,75","70,75","70,75","0,03K","1,29%"
"05.09.2016","69,85","69,85","69,85","69,85","0,02K","1,01%"
"02.09.2016","69,15","69,15","69,15","69,15","0,09K","0,14%"
"01.09.2016","69,05","69,05","69,05","69,05","0,01K","0,44%"
"31.08.2016","68,75","69,00","69,00","69,00","0,10K","1,10%"
"30.08.2016","68,00","68,00","68,00","68,00","0,03K","1,57%"
"29.08.2016","66,95","66,95","66,95","66,95","-","-0,30%"
"26.08.2016","67,15","67,15","67,15","67,15","0,01K","-0,44%"
"25.08.2016","67,45","67,45","67,45","67,45","0,04K","0,67%"
"24.08.2016","67,00","67,00","67,00","67,00","0,04K","-0,15%"
"23.08.2016","67,10","67,10","67,10","67,10","0,06K","-1,54%"
"22.08.2016","68,15","68,15","68,15","68,15","0,05K","0,89%"
"19.08.2016","67,55","67,55","67,55","67,55","0,06K","0,75%"
"18.08.2016","67,05","67,05","67,05","67,05","0,13K","-1,54%"
"17.08.2016","68,10","68,10","68,10","68,10","0,02K","0,74%"
"16.08.2016","67,60","67,60","67,60","67,60","0,03K","0,00%"
"15.08.2016","67,60","67,60","67,60","67,60","0,01K","-1,02%"
"12.08.2016","68,30","68,30","68,30","68,30","0,03K","0,66%"
"11.08.2016","67,85","67,85","67,85","67,85","0,05K","2,34%"
"10.08.2016","66,30","66,30","66,30","66,30","0,05K","-1,04%"
"09.08.2016","67,00","67,00","67,00","67,00","0,06K","-0,37%"
"08.08.2016","67,25","67,25","67,25","67,25","0,03K","3,46%"
"05.08.2016","65,00","65,00","65,00","65,00","0,01K","0,00%"
"04.08.2016","65,00","65,00","65,00","65,00","0,05K","-3,42%"
"03.08.2016","67,30","67,30","67,30","67,30","0,04K","-0,44%"
"02.08.2016","67,60","67,60","67,60","67,60","0,06K","-0,15%"
"01.08.2016","67,70","67,70","67,70","67,70","0,02K","10,71%"
"29.07.2016","61,15","61,15","61,15","61,15","0,04K","-0,16%"
"28.07.2016","61,25","61,25","61,25","61,25","0,09K","0,08%"
"27.07.2016","61,20","61,20","61,20","61,20","0,03K","0,25%"
"26.07.2016","61,05","61,05","61,05","61,05","0,04K","-0,33%"
"25.07.2016","61,25","61,25","61,25","61,25","-","0,66%"
"22.07.2016","60,85","60,85","60,85","60,85","-","-0,16%"
